subj,sex,medit,block,trial,word,pic,congru,acc,rt
147,male,control,2,39,fork,fork,cong,1,436
147,male,control,2,40,burger,apple,incong,1,553
147,male,control,2,41,moon,moon,cong,1,429
147,male,control,2,42,orange,orange,cong,1,355
147,male,control,2,43,church,church,cong,1,466
147,male,control,2,44,hammer,hammer,cong,1,376
147,male,control,2,45,drill,moon,incong,1,477
147,male,control,2,46,cherry,cherry,cong,1,430
147,male,control,2,47,star,cat,incong,1,477
147,male,control,2,48,pizza,hammer,incong,1,511
147,male,control,2,49,stapler,stapler,cong,1,375
147,male,control,2,50,tree,fork,incong,1,464
147,male,control,2,51,spoon,bus,incong,1,448
147,male,control,2,52,bus,carrot,incong,1,611
147,male,control,2,53,anchor,anchor,cong,1,551
147,male,control,2,54,lemon,lemon,cong,1,368
147,male,control,2,55,ball,horse,incong,1,412
147,male,control,2,56,cat,cat,cong,1,336
147,male,control,2,57,church,star,incong,1,513
147,male,control,2,58,lemon,orange,incong,1,432
147,male,control,2,59,plate,plate,cong,1,405
147,male,control,2,60,car,car,cong,1,437
148,male,control,1,1,car,car,cong,1,580
148,male,control,1,2,dog,dog,cong,1,451
148,male,control,1,3,shoe,cup,incong,1,487
148,male,control,1,4,tree,moon,incong,1,487
148,male,control,1,5,pizza,apple,incong,1,495
148,male,control,1,6,scissors,scissors,cong,1,457
148,male,control,1,7,cake,cake,cong,1,490
148,male,control,1,8,spoon,orange,incong,1,449
148,male,control,1,9,hat,hat,cong,1,486
148,male,control,1,10,lemon,lemon,cong,1,481
148,male,control,1,11,moon,moon,cong,1,489
148,male,control,1,12,shoe,shoe,cong,1,481
148,male,control,1,13,stapler,stapler,cong,1,472
148,male,control,1,14,car,pizza,incong,1,505
148,male,control,1,15,moon,carrot,incong,1,541
148,male,control,1,16,orange,orange,cong,1,470
148,male,control,1,17,bus,bus,cong,1,472
148,male,control,1,18,bus,stapler,incong,1,459
148,male,control,1,19,church,church,cong,1,610
148,male,control,1,20,apple,apple,cong,1,473
148,male,control,1,21,apple,tree,incong,1,441
148,male,control,1,22,ball,cat,incong,1,403
148,male,control,1,23,carrot,carrot,cong,1,480
148,male,control,1,24,cherry,cherry,cong,1,514
148,male,control,1,25,drill,drill,cong,1,556
148,male,control,1,26,cherry,spoon,incong,1,423
148,male,control,1,27,star,car,incong,1,426
148,male,control,1,28,horse,horse,cong,1,479
148,male,control,1,29,boat,bus,incong,1,432
148,male,control,1,30,fork,fork,cong,1,442
148,male,control,2,31,dog,cake,incong,1,538
148,male,control,2,32,burger,burger,cong,1,373
148,male,control,2,33,cup,anchor,incong,1,445
148,male,control,2,34,horse,boat,incong,1,379
148,male,control,2,35,cat,cherry,incong,1,457
148,male,control,2,36,scissors,star,incong,1,523
148,male,control,2,37,cat,cat,cong,1,426
148,male,control,2,38,pizza,pizza,cong,1,471
148,male,control,2,39,hammer,hammer,cong,1,501
148,male,control,2,40,boat,boat,cong,1,360
148,male,control,2,41,cake,church,incong,1,407
148,male,control,2,42,star,star,cong,1,428
148,male,control,2,43,anchor,drill,incong,1,477
148,male,control,2,44,lemon,fork,incong,1,431
148,male,control,2,45,stapler,scissors,incong,1,371
148,male,control,2,46,plate,plate,cong,1,506
148,male,control,2,47,hammer,lemon,incong,1,414
148,male,control,2,48,burger,hat,incong,1,376
148,male,control,2,49,drill,shoe,incong,1,404
148,male,control,2,50,cup,cup,cong,1,384
148,male,control,2,51,tree,tree,cong,1,423
148,male,control,2,52,anchor,anchor,cong,1,410
148,male,control,2,53,carrot,burger,incong,1,339
148,male,control,2,54,hat,horse,incong,1,430
148,male,control,2,55,fork,dog,incong,0,348
148,male,control,2,56,orange,ball,incong,1,401
148,male,control,2,57,ball,ball,cong,1,477
148,male,control,2,58,church,hammer,incong,1,581
148,male,control,2,59,plate,plate,cong,1,444
148,male,control,2,60,spoon,spoon,cong,1,500
149,male,control,1,1,dog,apple,incong,1,511
149,male,control,1,2,pizza,scissors,incong,1,483
149,male,control,1,3,stapler,stapler,cong,1,610
149,male,control,1,4,lemon,boat,incong,1,520
149,male,control,1,5,spoon,burger,incong,1,486
149,male,control,1,6,star,star,cong,1,470
149,male,control,1,7,fork,shoe,incong,1,718
149,male,control,1,8,burger,drill,incong,1,532
149,male,control,1,9,cup,cup,cong,1,558
149,male,control,1,10,church,horse,incong,1,469
149,male,control,1,11,shoe,shoe,cong,1,481
149,male,control,1,12,carrot,orange,incong,1,466
149,male,control,1,13,drill,car,incong,1,563
149,male,control,1,14,plate,plate,cong,1,470
149,male,control,1,15,hammer,hammer,cong,1,510
149,male,control,1,16,shoe,pizza,incong,1,494
149,male,control,1,17,scissors,cake,incong,1,612
149,male,control,1,18,bus,bus,cong,1,502
149,male,control,1,19,cake,spoon,incong,1,544
149,male,control,1,20,orange,orange,cong,1,495
149,male,control,1,21,hammer,fork,incong,1,514
149,male,control,1,22,horse,ball,incong,1,513
149,male,control,1,23,boat,boat,cong,1,612
149,male,control,1,24,cup,cup,cong,1,506
149,male,control,1,25,apple,apple,cong,1,532
149,male,control,1,26,ball,ball,cong,1,524
149,male,control,1,27,fork,fork,cong,1,466
149,male,control,1,28,car,car,cong,1,531
149,male,control,1,29,apple,plate,incong,1,482
149,male,control,1,30,anchor,anchor,cong,1,578
149,male,control,2,31,church,church,cong,1,512
149,male,control,2,32,horse,horse,cong,1,496
149,male,control,2,33,cherry,cherry,cong,1,476
149,male,control,2,34,cherry,cherry,cong,1,590
149,male,control,2,35,cat,cat,cong,1,472
149,male,control,2,36,burger,burger,cong,1,393
149,male,control,2,37,cat,carrot,incong,1,479
149,male,control,2,38,hat,hat,cong,1,470
149,male,control,2,39,moon,hammer,incong,1,591
149,male,control,2,40,cake,cake,cong,1,554
149,male,control,2,41,lemon,lemon,cong,1,479
149,male,control,2,42,spoon,spoon,cong,1,618
149,male,control,2,43,tree,bus,incong,1,443
149,male,control,2,44,anchor,star,incong,1,585
149,male,control,2,45,car,dog,incong,1,474
149,male,control,2,46,orange,cat,incong,1,555
149,male,control,2,47,star,moon,incong,1,446
149,male,control,2,48,plate,hat,incong,1,395
149,male,control,2,49,drill,drill,cong,1,520
149,male,control,2,50,moon,moon,cong,1,430
149,male,control,2,51,stapler,anchor,incong,1,379
149,male,control,2,52,boat,church,incong,1,448
149,male,control,2,53,tree,tree,cong,1,433
149,male,control,2,54,scissors,scissors,cong,1,493
149,male,control,2,55,ball,lemon,incong,1,551
149,male,control,2,56,pizza,pizza,cong,1,507
149,male,control,2,57,dog,dog,cong,1,583
149,male,control,2,58,bus,tree,incong,1,529
149,male,control,2,59,carrot,carrot,cong,1,570
149,male,control,2,60,hat,stapler,incong,1,513
150,male,control,1,1,boat,boat,cong,1,521
150,male,control,1,2,bus,cat,incong,1,713
150,male,control,1,3,moon,moon,cong,1,567
150,male,control,1,4,burger,hat,incong,1,774
150,male,control,1,5,cat,cat,cong,1,547
150,male,control,1,6,hammer,hammer,cong,1,549
150,male,control,1,7,pizza,pizza,cong,0,547
150,male,control,1,8,apple,apple,cong,1,504
150,male,control,1,9,dog,cherry,incong,1,749
150,male,control,1,10,boat,tree,incong,1,791
150,male,control,1,11,hammer,shoe,incong,1,752
150,male,control,1,12,star,plate,incong,1,747
150,male,control,1,13,anchor,anchor,cong,1,601
150,male,control,1,14,scissors,scissors,cong,1,500
150,male,control,1,15,car,star,incong,1,733
150,male,control,1,16,church,drill,incong,1,734
150,male,control,1,17,lemon,lemon,cong,1,501
150,male,control,1,18,horse,stapler,incong,1,733
150,male,control,1,19,ball,moon,incong,1,731
150,male,control,1,20,fork,fork,cong,1,521
150,male,control,1,21,plate,plate,cong,1,497
150,male,control,1,22,orange,orange,cong,1,518
150,male,control,1,23,shoe,scissors,incong,1,704
150,male,control,1,24,stapler,pizza,incong,1,711
150,male,control,1,25,cake,cake,cong,1,525
150,male,control,1,26,scissors,spoon,incong,1,733
150,male,control,1,27,dog,dog,cong,1,531
150,male,control,1,28,pizza,hammer,incong,1,819
150,male,control,1,29,ball,ball,cong,1,498
150,male,control,1,30,cat,orange,incong,1,828
150,male,control,2,31,carrot,apple,incong,1,845
150,male,control,2,32,shoe,shoe,cong,1,543
150,male,control,2,33,apple,church,incong,1,745
150,male,control,2,34,carrot,carrot,cong,1,563
150,male,control,2,35,anchor,car,incong,1,824
150,male,control,2,36,lemon,burger,incong,1,711
150,male,control,2,37,burger,burger,cong,1,492
150,male,control,2,38,drill,drill,cong,1,505
150,male,control,2,39,cherry,fork,incong,1,703
150,male,control,2,40,hat,horse,incong,1,718
150,male,control,2,41,stapler,stapler,cong,1,533
150,male,control,2,42,star,star,cong,1,470
150,male,control,2,43,spoon,spoon,cong,1,512
150,male,control,2,44,cherry,cherry,cong,1,518
150,male,control,2,45,tree,anchor,incong,1,678
150,male,control,2,46,cake,cake,cong,1,889
150,male,control,2,47,hat,hat,cong,1,530
150,male,control,2,48,car,car,cong,0,565
150,male,control,2,49,tree,tree,cong,1,537
150,male,control,2,50,orange,bus,incong,0,877
150,male,control,2,51,drill,cup,incong,0,681
150,male,control,2,52,moon,ball,incong,1,723
150,male,control,2,53,fork,carrot,incong,1,768
150,male,control,2,54,plate,dog,incong,1,771
150,male,control,2,55,cup,cup,cong,1,490
150,male,control,2,56,church,church,cong,1,599
150,male,control,2,57,spoon,boat,incong,1,700
150,male,control,2,58,cup,lemon,incong,1,800
150,male,control,2,59,horse,horse,cong,1,483
150,male,control,2,60,bus,bus,cong,1,437
151,male,control,1,1,burger,pizza,incong,1,576
151,male,control,1,2,carrot,lemon,incong,1,516
151,male,control,1,3,church,hat,incong,1,511
151,male,control,1,4,hat,plate,incong,1,511
151,male,control,1,5,apple,ball,incong,1,558
151,male,control,1,6,drill,drill,cong,1,475
151,male,control,1,7,cake,cake,cong,0,511
151,male,control,1,8,cup,cup,cong,1,481
151,male,control,1,9,moon,moon,cong,1,459
151,male,control,1,10,tree,shoe,incong,1,524
151,male,control,1,11,boat,church,incong,1,520
151,male,control,1,12,hammer,hammer,cong,1,510
151,male,control,1,13,apple,apple,cong,1,521
151,male,control,1,14,cake,boat,incong,1,567
151,male,control,1,15,fork,fork,cong,1,481
151,male,control,1,16,hat,hat,cong,1,451
151,male,control,1,17,bus,drill,incong,1,552
151,male,control,1,18,dog,bus,incong,1,513
151,male,control,1,19,cat,cat,cong,1,448
151,male,control,1,20,spoon,anchor,incong,0,511
151,male,control,1,21,star,apple,incong,1,503
151,male,control,1,22,cherry,cake,incong,1,520
151,male,control,1,23,anchor,anchor,cong,1,482
151,male,control,1,24,lemon,horse,incong,1,572
151,male,control,1,25,plate,cat,incong,1,514
151,male,control,1,26,stapler,stapler,cong,1,451
151,male,control,1,27,moon,spoon,incong,1,622
151,male,control,1,28,stapler,carrot,incong,1,594
151,male,control,1,29,burger,burger,cong,1,449
151,male,control,1,30,cat,cup,incong,1,534
151,male,control,2,31,dog,dog,cong,1,474
151,male,control,2,32,shoe,shoe,cong,0,563
151,male,control,2,33,hammer,car,incong,1,520
151,male,control,2,34,scissors,scissors,cong,1,631
151,male,control,2,35,orange,burger,incong,1,551
151,male,control,2,36,ball,dog,incong,1,536
151,male,control,2,37,pizza,pizza,cong,1,432
151,male,control,2,38,shoe,fork,incong,1,571
151,male,control,2,39,lemon,lemon,cong,1,497
151,male,control,2,40,fork,tree,incong,1,686
151,male,control,2,41,spoon,spoon,cong,1,466
151,male,control,2,42,anchor,cherry,incong,1,562
151,male,control,2,43,boat,boat,cong,1,509
151,male,control,2,44,cup,orange,incong,1,476
151,male,control,2,45,ball,ball,cong,1,443
151,male,control,2,46,cherry,cherry,cong,1,432
151,male,control,2,47,car,car,cong,1,504
151,male,control,2,48,scissors,scissors,cong,1,516
151,male,control,2,49,bus,bus,cong,1,517
151,male,control,2,50,church,church,cong,1,580
151,male,control,2,51,pizza,hammer,incong,1,641
151,male,control,2,52,drill,moon,incong,1,469
151,male,control,2,53,star,star,cong,1,451
151,male,control,2,54,orange,orange,cong,1,528
151,male,control,2,55,tree,tree,cong,1,537
151,male,control,2,56,carrot,carrot,cong,0,460
151,male,control,2,57,horse,star,incong,1,561
151,male,control,2,58,plate,plate,cong,1,460
151,male,control,2,59,car,stapler,incong,1,566
151,male,control,2,60,horse,horse,cong,1,424
152,male,control,1,1,hat,hat,cong,1,450
152,male,control,1,2,boat,boat,cong,1,464
152,male,control,1,3,church,shoe,incong,1,486
152,male,control,1,4,scissors,scissors,cong,1,635
152,male,control,1,5,pizza,drill,incong,1,541
152,male,control,1,6,tree,carrot,incong,1,589
152,male,control,1,7,carrot,hat,incong,1,811
152,male,control,1,8,shoe,church,incong,0,436
152,male,control,1,9,ball,moon,incong,1,434
152,male,control,1,10,ball,ball,cong,1,440
152,male,control,1,11,dog,dog,cong,1,518
152,male,control,1,12,cherry,stapler,incong,1,446
152,male,control,1,13,spoon,spoon,cong,1,659
152,male,control,1,14,cup,star,incong,1,563
152,male,control,1,15,moon,burger,incong,1,470
152,male,control,1,16,horse,spoon,incong,1,503
152,male,control,1,17,bus,cake,incong,1,442
152,male,control,1,18,fork,fork,cong,1,507
152,male,control,1,19,spoon,fork,incong,1,454
152,male,control,1,20,anchor,dog,incong,1,512
152,male,control,1,21,lemon,cherry,incong,1,462
152,male,control,1,22,orange,scissors,incong,1,475
152,male,control,1,23,lemon,lemon,cong,1,439
152,male,control,1,24,cake,plate,incong,1,538
152,male,control,1,25,scissors,car,incong,1,444
152,male,control,1,26,orange,orange,cong,1,550
152,male,control,1,27,car,car,cong,1,600
152,male,control,1,28,horse,horse,cong,1,473
152,male,control,1,29,star,ball,incong,1,419
152,male,control,1,30,plate,anchor,incong,1,546
152,male,control,2,31,apple,horse,incong,1,533
152,male,control,2,32,hammer,hammer,cong,1,567
152,male,control,2,33,shoe,shoe,cong,1,543
152,male,control,2,34,cake,cake,cong,1,514
152,male,control,2,35,drill,apple,incong,1,453
152,male,control,2,36,star,star,cong,1,445
152,male,control,2,37,plate,plate,cong,1,413
152,male,control,2,38,drill,drill,cong,1,521
152,male,control,2,39,cat,cat,cong,1,592
152,male,control,2,40,church,church,cong,1,490
152,male,control,2,41,tree,tree,cong,1,461
152,male,control,2,42,pizza,pizza,cong,1,584
152,male,control,2,43,cup,cup,cong,1,351
152,male,control,2,44,moon,moon,cong,1,547
152,male,control,2,45,apple,apple,cong,1,457
152,male,control,2,46,dog,cup,incong,1,491
152,male,control,2,47,stapler,pizza,incong,1,410
152,male,control,2,48,burger,lemon,incong,1,403
152,male,control,2,49,burger,burger,cong,1,433
152,male,control,2,50,carrot,carrot,cong,1,513
152,male,control,2,51,bus,bus,cong,1,515
152,male,control,2,52,boat,boat,cong,1,432
152,male,control,2,53,hat,bus,incong,1,462
152,male,control,2,54,car,orange,incong,1,482
152,male,control,2,55,cat,tree,incong,0,443
152,male,control,2,56,hammer,hammer,cong,1,536
152,male,control,2,57,fork,cat,incong,1,493
152,male,control,2,58,stapler,stapler,cong,1,452
152,male,control,2,59,cherry,cherry,cong,1,573
152,male,control,2,60,anchor,anchor,cong,1,505
153,male,control,1,1,hammer,scissors,incong,1,481
153,male,control,1,2,fork,apple,incong,1,475
153,male,control,1,3,stapler,stapler,cong,1,440
153,male,control,1,4,drill,cake,incong,1,602
153,male,control,1,5,hat,hat,cong,1,448
153,male,control,1,6,cake,shoe,incong,1,585
153,male,control,1,7,shoe,orange,incong,1,551
153,male,control,1,8,apple,apple,cong,1,450
153,male,control,1,9,plate,plate,cong,1,446
153,male,control,1,10,fork,fork,cong,1,441
153,male,control,1,11,church,church,cong,1,483
153,male,control,1,12,boat,tree,incong,1,462
153,male,control,1,13,horse,plate,incong,1,526
153,male,control,1,14,anchor,anchor,cong,1,467
153,male,control,1,15,horse,horse,cong,1,535
153,male,control,1,16,cherry,cherry,cong,1,587
153,male,control,1,17,car,car,cong,1,470
153,male,control,1,18,carrot,carrot,cong,1,526
153,male,control,1,19,cat,cat,cong,1,482
153,male,control,1,20,cup,burger,incong,1,457
153,male,control,1,21,burger,burger,cong,1,537
153,male,control,1,22,star,bus,incong,1,489
153,male,control,1,23,orange,car,incong,1,557
153,male,control,1,24,boat,boat,cong,1,494
153,male,control,1,25,scissors,scissors,cong,1,468
153,male,control,1,26,cherry,dog,incong,1,475
153,male,control,1,27,hammer,hammer,cong,1,499
153,male,control,1,28,orange,orange,cong,1,478
153,male,control,1,29,plate,spoon,incong,1,475
153,male,control,1,30,car,cat,incong,1,465
153,male,control,2,31,cup,cup,cong,1,514
153,male,control,2,32,anchor,fork,incong,1,563
153,male,control,2,33,ball,star,incong,1,495
153,male,control,2,34,apple,hat,incong,1,547
153,male,control,2,35,pizza,pizza,cong,1,419
153,male,control,2,36,moon,moon,cong,1,576
153,male,control,2,37,pizza,horse,incong,0,516
153,male,control,2,38,church,cup,incong,1,495
153,male,control,2,39,bus,bus,cong,1,455
153,male,control,2,40,tree,ball,incong,1,527
153,male,control,2,41,scissors,hammer,incong,1,587
153,male,control,2,42,lemon,lemon,cong,1,518
153,male,control,2,43,burger,stapler,incong,0,547
153,male,control,2,44,tree,tree,cong,1,398
153,male,control,2,45,lemon,boat,incong,1,459
153,male,control,2,46,cat,moon,incong,1,678
153,male,control,2,47,moon,pizza,incong,1,641
153,male,control,2,48,stapler,anchor,incong,1,495
153,male,control,2,49,spoon,spoon,cong,1,434
153,male,control,2,50,hat,church,incong,1,531
153,male,control,2,51,shoe,shoe,cong,1,505
153,male,control,2,52,star,star,cong,1,497
153,male,control,2,53,carrot,lemon,incong,1,396
153,male,control,2,54,dog,carrot,incong,1,467
153,male,control,2,55,drill,drill,cong,1,538
153,male,control,2,56,bus,drill,incong,1,499
153,male,control,2,57,cake,cake,cong,1,547
153,male,control,2,58,dog,dog,cong,0,519
153,male,control,2,59,spoon,cherry,incong,1,485
153,male,control,2,60,ball,ball,cong,1,394
154,male,control,1,1,orange,orange,cong,1,504
154,male,control,1,2,bus,bus,cong,1,512
154,male,control,1,3,tree,tree,cong,1,475
154,male,control,1,4,bus,carrot,incong,1,782
154,male,control,1,5,boat,boat,cong,1,513
154,male,control,1,6,cup,cup,cong,1,500
154,male,control,1,7,church,church,cong,1,454
154,male,control,1,8,cherry,cherry,cong,1,486
154,male,control,1,9,horse,cake,incong,1,722
154,male,control,1,10,horse,horse,cong,1,513
154,male,control,1,11,cake,cake,cong,1,467
154,male,control,1,12,tree,lemon,incong,1,766
154,male,control,1,13,lemon,lemon,cong,1,463
154,male,control,1,14,hat,hat,cong,1,792
154,male,control,1,15,scissors,fork,incong,1,780
154,male,control,1,16,ball,cherry,incong,1,702
154,male,control,1,17,orange,ball,incong,1,790
154,male,control,1,18,moon,plate,incong,1,733
154,male,control,1,19,anchor,anchor,cong,0,454
154,male,control,1,20,cake,horse,incong,1,748
154,male,control,1,21,cat,car,incong,1,809
154,male,control,1,22,fork,boat,incong,1,755
